yeduc,p105,birthyr,birthprov,p509kab,weight,p607,classwk,wage,birthpl,lhwage,lwage,p504th,resid,n_inpres_schools,high_inpres,child_pop_71,en71,wsppc,dens71,treat1b,treat2b,dum,moldyed,java,urban,year,age74,old,young,reallyold,pool_old_birthyr,yeduc_hat,yeduc_hat_single_IV,_yeduc_hat_single_IV_no_loo,yeduc_hat_single_IV_no_loo,yeduc_hat_no_loo,yeduc_hat_no_loo_check
11,1,1960,11,3,337,91,4,150000,1103,6.7944264,11.91839,60,1103,2.367049,1,89563,.1820417,.34521666,1168.5193,1,0,100,7.2853718,0,0,1995,14,1,0,0,0,10.158462,10.004505,10.0046892862768,10.004689,10.15854509591067,10.15871615145329
9,1,1960,11,3,65,71,4,170000,1103,6.828618,12.043553,60,1276,2.367049,1,89563,.1820417,.34521666,1168.5193,1,0,100,7.2853718,0,0,1995,14,1,0,0,0,10.158679,10.004915,10.0046892862768,10.004689,10.15854509591067,10.15871615145329
12,1,1951,11,3,16,91,4,352500,1103,7.7755938,12.772806,51,1172,2.367049,1,89563,.1820417,.34521666,1168.5193,0,0,100,7.2853718,0,0,1995,23,0,,1,0,10.158349,,,,10.15854509591067,10.15871615145329
12,2,1962,11,3,208,91,4,178000,1103,7.1768842,12.089539,62,1103,2.367049,1,89563,.1820417,.34521666,1168.5193,1,0,62,7.2853718,0,0,1995,12,1,0,0,1962,10.228013,10.004258,10.0046892862768,10.004689,10.22855274371307,10.22869519520351
12,1,1969,11,3,311,34,4,100000,1103,6.3889613,11.512925,69,1275,2.367049,1,89563,.1820417,.34521666,1168.5193,0,1,69,7.2853718,0,0,1995,5,0,1,0,1969,10.421969,10.43044,10.43069088753915,10.430691,10.42062021484455,10.42080316743581
9,1,1955,11,3,311,62,4,100000,1103,6.2554302,11.512925,55,1275,2.367049,1,89563,.1820417,.34521666,1168.5193,0,0,100,7.2853718,0,0,1995,19,0,,1,0,10.15869,,,,10.15854509591067,10.15871615145329
9,2,1967,11,3,208,91,4,233640,1103,7.6079464,12.361537,67,1103,2.367049,1,89563,.1820417,.34521666,1168.5193,0,0,67,7.2853718,0,0,1995,7,0,,0,1967,10.170706,,,,10.17076589725688,10.1709641447326
12,2,1959,11,3,248,93,4,1058500,1103,8.7971897,13.872363,59,1211,2.367049,1,89563,.1820417,.34521666,1168.5193,1,0,100,7.2853718,0,0,1995,15,1,0,0,0,10.158452,10.004437,10.0046892862768,10.004689,10.15854509591067,10.15871615145329
6,1,1956,11,3,337,91,4,26000,1103,4.7542057,10.165852,56,1103,2.367049,1,89563,.1820417,.34521666,1168.5193,0,0,100,7.2853718,0,0,1995,18,0,,1,0,10.158931,,,,10.15854509591067,10.15871615145329
12,1,1965,11,3,337,91,4,296000,1103,7.5482588,12.598115,65,1103,2.367049,1,89563,.1820417,.34521666,1168.5193,0,0,65,7.2853718,0,0,1995,9,0,,0,1965,10.292493,,,,10.29250993199615,10.29268378965172
8,1,1960,11,3,334,51,4,150000,1103,6.5431123,11.91839,60,1108,2.367049,1,89563,.1820417,.34521666,1168.5193,1,0,100,7.2853718,0,0,1995,14,1,0,0,0,10.158789,10.00512,10.0046892862768,10.004689,10.15854509591067,10.15871615145329
6,2,1960,11,3,208,12,4,135000,1103,6.8713875,11.81303,60,1103,2.367049,1,89563,.1820417,.34521666,1168.5193,1,0,100,7.2853718,0,0,1995,14,1,0,0,0,10.159006,10.00553,10.0046892862768,10.004689,10.15854509591067,10.15871615145329
12,2,1967,11,3,208,95,4,120000,1103,6.3199687,11.695247,67,1103,2.367049,1,89563,.1820417,.34521666,1168.5193,0,0,67,7.2853718,0,0,1995,7,0,,0,1967,10.171732,,,,10.17076589725688,10.1709641447326
12,1,1963,11,3,337,15,4,235000,1103,6.9920626,12.367341,63,1103,2.367049,1,89563,.1820417,.34521666,1168.5193,0,0,63,7.2853718,0,0,1995,11,0,,0,1963,9.6558189,,,,9.65522526778083,9.655404419194996
6,2,1950,11,3,208,62,4,174000,1103,6.9669442,12.066811,100,1103,2.367049,1,89563,.1820417,.34521666,1168.5193,0,0,100,7.2853718,0,0,1995,24,0,,1,0,10.159036,,,,10.15854509591067,10.15871615145329
6,2,1957,11,3,208,12,4,164200,1103,6.9589844,12.008841,57,1103,2.367049,1,89563,.1820417,.34521666,1168.5193,1,0,100,7.2853718,0,0,1995,17,1,0,0,0,10.159042,10.00559,10.0046892862768,10.004689,10.15854509591067,10.15871615145329
6,2,1960,11,3,208,12,4,150000,1103,6.5808525,11.91839,60,1103,2.367049,1,89563,.1820417,.34521666,1168.5193,1,0,100,7.2853718,0,0,1995,14,1,0,0,0,10.159006,10.00553,10.0046892862768,10.004689,10.15854509591067,10.15871615145329
12,1,1951,11,3,337,91,4,341800,1103,7.6668072,12.741982,51,1103,2.367049,1,89563,.1820417,.34521666,1168.5193,0,0,100,7.2853718,0,0,1995,23,0,,1,0,10.158349,,,,10.15854509591067,10.15871615145329
12,1,1950,11,3,337,93,4,250000,1103,7.171721,12.429216,100,1103,2.367049,1,89563,.1820417,.34521666,1168.5193,0,0,100,7.2853718,0,0,1995,24,0,,1,0,10.158314,,,,10.15854509591067,10.15871615145329
12,1,1958,11,3,337,71,4,275000,1103,6.7944264,12.524527,58,1103,2.367049,1,89563,.1820417,.34521666,1168.5193,1,0,100,7.2853718,0,0,1995,16,1,0,0,0,10.158391,10.004355,10.0046892862768,10.004689,10.15854509591067,10.15871615145329
12,1,1960,11,3,337,95,4,215000,1103,6.7977543,12.278394,60,1103,2.367049,1,89563,.1820417,.34521666,1168.5193,1,0,100,7.2853718,0,0,1995,14,1,0,0,0,10.158353,10.0043,10.0046892862768,10.004689,10.15854509591067,10.15871615145329
12,2,1966,11,3,232,91,4,269000,1103,7.3785028,12.502466,66,3515,2.367049,1,89563,.1820417,.34521666,1168.5193,0,0,66,7.2853718,0,0,1995,8,0,,0,1966,10.17455,,,,10.1740194156662,10.17419073773366
6,2,1967,11,3,208,12,4,152425,1103,6.9372158,11.934428,67,1103,2.367049,1,89563,.1820417,.34521666,1168.5193,0,0,67,7.2853718,0,0,1995,7,0,,0,1967,10.169679,,,,10.17076589725688,10.1709641447326
12,1,1963,11,3,311,71,4,1000000,1103,8.5580149,13.815511,63,1275,2.367049,1,89563,.1820417,.34521666,1168.5193,0,0,63,7.2853718,0,0,1995,11,0,,0,1963,9.6558189,,,,9.65522526778083,9.655404419194996
16,1,1969,11,3,99,82,4,300000,1103,7.3540425,12.611538,69,1171,2.367049,1,89563,.1820417,.34521666,1168.5193,0,1,69,7.2853718,0,0,1995,5,0,1,0,1969,10.423543,10.429684,10.43069088753915,10.430691,10.42062021484455,10.42080316743581
12,1,1955,11,3,337,95,4,300000,1103,7.1998916,12.611538,55,1103,2.367049,1,89563,.1820417,.34521666,1168.5193,0,0,100,7.2853718,0,0,1995,19,0,,1,0,10.15838,,,,10.15854509591067,10.15871615145329
2,1,1960,11,3,337,12,4,137000,1103,6.7525625,11.827736,60,1103,2.367049,1,89563,.1820417,.34521666,1168.5193,1,0,100,7.2853718,0,0,1995,14,1,0,0,0,10.159442,10.006351,10.0046892862768,10.004689,10.15854509591067,10.15871615145329
6,2,1962,11,3,208,62,4,177000,1103,7.0087314,12.083905,62,1103,2.367049,1,89563,.1820417,.34521666,1168.5193,1,0,62,7.2853718,0,0,1995,12,1,0,0,1962,10.229491,10.005564,10.0046892862768,10.004689,10.22855274371307,10.22869519520351
12,2,1968,11,3,208,51,4,120000,1103,6.6713667,11.695247,68,1103,2.367049,1,89563,.1820417,.34521666,1168.5193,0,1,68,7.2853718,0,0,1995,6,0,1,0,1968,10.637252,10.430402,10.43069088753915,10.430691,10.63630547813083,10.63677365788355
8,2,1969,11,3,208,62,4,138000,1103,6.8651958,11.835009,69,1103,2.367049,1,89563,.1820417,.34521666,1168.5193,0,1,69,7.2853718,0,0,1995,5,0,1,0,1969,10.420396,10.431196,10.43069088753915,10.430691,10.42062021484455,10.42080316743581
17,1,1959,11,3,101,91,4,395000,1103,7.7867746,12.886642,59,1106,2.367049,1,89563,.1820417,.34521666,1168.5193,1,0,100,7.2853718,0,0,1995,15,1,0,0,0,10.158091,10.003689,10.0046892862768,10.004689,10.15854509591067,10.15871615145329
12,2,1968,11,4,74,39,4,200000,1104,7.0821085,12.206073,68,1104,2.0621345,0,29581,.23073408,1.3394991,18.198717,0,1,68,7.3918233,0,0,1995,6,0,1,0,1968,10.639494,10.430387,10.43069088753915,10.430691,10.63793689165994,10.63836983200283
15,1,1961,11,4,311,95,4,178000,1104,7.5251908,12.089539,61,1275,2.0621345,0,29581,.23073408,1.3394991,18.198717,1,0,100,7.3918233,0,0,1995,13,1,0,0,0,10.221477,10.058772,10.05956523330736,10.059566,10.2217198307567,10.22189392132875
12,2,1961,11,4,74,93,4,220300,1104,6.9652076,12.302746,61,1104,2.0621345,0,29581,.23073408,1.3394991,18.198717,1,0,100,7.3918233,0,0,1995,13,1,0,0,0,10.221482,10.059001,10.05956523330736,10.059566,10.2217198307567,10.22189392132875
9,1,1964,11,4,187,71,4,350000,1104,7.508193,12.765689,64,1104,2.0621345,0,29581,.23073408,1.3394991,18.198717,0,0,64,7.3918233,0,0,1995,10,0,,0,1964,10.035757,,,,10.04174139863313,10.04189535636097
12,2,1963,11,4,74,93,4,232600,1104,7.5050454,12.357076,63,1104,2.0621345,0,29581,.23073408,1.3394991,18.198717,0,0,63,7.3918233,0,0,1995,11,0,,0,1963,9.7825136,,,,9.783235797013633,9.783416940577068
15,2,1969,11,4,74,91,4,165000,1104,6.9638448,12.0137,69,1104,2.0621345,0,29581,.23073408,1.3394991,18.198717,0,1,69,7.3918233,0,0,1995,5,0,1,0,1969,10.459591,10.430582,10.43069088753915,10.430691,10.45003540441651,10.4502198595035
6,2,1954,11,4,74,71,4,250000,1104,7.5771861,12.429216,54,1104,2.0621345,0,29581,.23073408,1.3394991,18.198717,0,0,100,7.3918233,0,0,1995,20,0,,1,0,10.221324,,,,10.2217198307567,10.22189392132875
12,2,1960,11,4,74,51,4,50000,1104,5.1849885,10.819778,60,1104,2.0621345,0,29581,.23073408,1.3394991,18.198717,1,0,100,7.3918233,0,0,1995,14,1,0,0,0,10.221625,10.059179,10.05956523330736,10.059566,10.2217198307567,10.22189392132875
12,1,1958,11,4,187,62,4,350000,1104,7.508193,12.765689,58,1104,2.0621345,0,29581,.23073408,1.3394991,18.198717,1,0,100,7.3918233,0,0,1995,16,1,0,0,0,10.221593,10.059116,10.05956523330736,10.059566,10.2217198307567,10.22189392132875
12,2,1971,11,4,74,93,4,476000,1104,7.9979992,13.073174,71,1104,2.0621345,0,29581,.23073408,1.3394991,18.198717,0,1,71,7.3918233,0,0,1995,3,0,1,0,1971,10.814315,10.43049,10.43069088753915,10.430691,10.81092070025147,10.81109911536359
17,1,1967,11,4,99,61,4,200000,1104,6.7944264,12.206073,67,1171,2.0621345,0,29581,.23073408,1.3394991,18.198717,0,0,67,7.3918233,0,0,1995,7,0,,0,1967,10.243751,,,,10.23236639377761,10.23256417351875
9,1,1962,11,4,187,12,4,300000,1104,7.3540425,12.611538,62,1104,2.0621345,0,29581,.23073408,1.3394991,18.198717,1,0,62,7.3918233,0,0,1995,12,1,0,0,1962,10.277272,10.059204,10.05956523330736,10.059566,10.28270935289677,10.28285852408461
17,2,1970,11,4,74,52,4,210000,1104,7.9781966,12.254863,70,1104,2.0621345,0,29581,.23073408,1.3394991,18.198717,0,1,70,7.3918233,0,0,1995,4,0,1,0,1970,10.488532,10.431047,10.43069088753915,10.430691,10.47467227359965,10.474862448009
17,1,1971,11,4,99,95,4,150000,1104,7.7595077,11.91839,71,1171,2.0621345,0,29581,.23073408,1.3394991,18.198717,0,1,71,7.3918233,0,0,1995,3,0,1,0,1971,10.829518,10.431035,10.43069088753915,10.430691,10.81092070025147,10.81109911536359
14,2,1955,11,4,88,91,4,285000,1104,7.3027492,12.560245,55,1106,2.0621345,0,29581,.23073408,1.3394991,18.198717,0,0,100,7.3918233,0,0,1995,19,0,,1,0,10.221782,,,,10.2217198307567,10.22189392132875
12,2,1960,11,4,74,93,4,208600,1104,7.3653717,12.248174,60,1104,2.0621345,0,29581,.23073408,1.3394991,18.198717,1,0,100,7.3918233,0,0,1995,14,1,0,0,0,10.221625,10.059179,10.05956523330736,10.059566,10.2217198307567,10.22189392132875
12,1,1968,11,4,99,62,4,110000,1104,6.5083694,11.608235,68,1171,2.0621345,0,29581,.23073408,1.3394991,18.198717,0,1,68,7.3918233,0,0,1995,6,0,1,0,1968,10.639494,10.430387,10.43069088753915,10.430691,10.63793689165994,10.63836983200283
17,1,1961,11,4,109,91,4,350000,1104,7.6905146,12.765689,61,3172,2.0621345,0,29581,.23073408,1.3394991,18.198717,1,0,100,7.3918233,0,0,1995,13,1,0,0,0,10.221473,10.058619,10.05956523330736,10.059566,10.2217198307567,10.22189392132875
12,2,1968,11,4,74,43,4,95000,1104,6.3864584,11.461632,68,1104,2.0621345,0,29581,.23073408,1.3394991,18.198717,0,1,68,7.3918233,0,0,1995,6,0,1,0,1968,10.639494,10.430387,10.43069088753915,10.430691,10.63793689165994,10.63836983200283
12,2,1960,11,4,74,93,4,230000,1104,7.2706609,12.345835,60,1104,2.0621345,0,29581,.23073408,1.3394991,18.198717,1,0,100,7.3918233,0,0,1995,14,1,0,0,0,10.221625,10.059179,10.05956523330736,10.059566,10.2217198307567,10.22189392132875
14,2,1962,11,4,74,51,4,300000,1104,7.0821085,12.611538,62,1104,2.0621345,0,29581,.23073408,1.3394991,18.198717,1,0,62,7.3918233,0,0,1995,12,1,0,0,1962,10.285647,10.058887,10.05956523330736,10.059566,10.28270935289677,10.28285852408461
12,2,1968,11,4,74,93,4,170000,1104,7.2899637,12.043553,68,1104,2.0621345,0,29581,.23073408,1.3394991,18.198717,0,1,68,7.3918233,0,0,1995,6,0,1,0,1968,10.639494,10.430387,10.43069088753915,10.430691,10.63793689165994,10.63836983200283
11,2,1965,11,4,74,93,4,300000,1104,7.6417246,12.611538,65,1104,2.0621345,0,29581,.23073408,1.3394991,18.198717,0,0,65,7.3918233,0,0,1995,9,0,,0,1965,10.337564,,,,10.33842781328295,10.33860434501014
9,2,1955,11,4,74,71,4,150000,1104,7.2739997,11.91839,55,1104,2.0621345,0,29581,.23073408,1.3394991,18.198717,0,0,100,7.3918233,0,0,1995,19,0,,1,0,10.221706,,,,10.2217198307567,10.22189392132875
12,1,1957,11,4,10,21,4,450000,1104,7.9418292,13.017003,57,1373,2.0621345,0,29581,.23073408,1.3394991,18.198717,1,0,100,7.3918233,0,0,1995,17,1,0,0,0,10.221643,10.059227,10.05956523330736,10.059566,10.2217198307567,10.22189392132875
17,1,1967,11,4,99,93,4,252500,1104,7.4693532,12.439166,67,1171,2.0621345,0,29581,.23073408,1.3394991,18.198717,0,0,67,7.3918233,0,0,1995,7,0,,0,1967,10.243751,,,,10.23236639377761,10.23256417351875
9,2,1960,11,4,74,91,4,176000,1104,7.1954374,12.078239,60,1104,2.0621345,0,29581,.23073408,1.3394991,18.198717,1,0,100,7.3918233,0,0,1995,14,1,0,0,0,10.221588,10.05933,10.05956523330736,10.059566,10.2217198307567,10.22189392132875
6,2,1956,11,4,74,12,4,200000,1104,7.130899,12.206073,56,1104,2.0621345,0,29581,.23073408,1.3394991,18.198717,0,0,100,7.3918233,0,0,1995,18,0,,1,0,10.221428,,,,10.2217198307567,10.22189392132875
12,2,1954,11,4,88,91,4,250000,1104,7.5464144,12.429216,54,1106,2.0621345,0,29581,.23073408,1.3394991,18.198717,0,0,100,7.3918233,0,0,1995,20,0,,1,0,10.221562,,,,10.2217198307567,10.22189392132875
6,1,1951,11,4,34,71,4,300000,1104,7.1998916,12.611538,51,1272,2.0621345,0,29581,.23073408,1.3394991,18.198717,0,0,100,7.3918233,0,0,1995,23,0,,1,0,10.22141,,,,10.2217198307567,10.22189392132875
12,2,1958,11,4,74,93,4,286000,1104,7.4885731,12.563747,58,1104,2.0621345,0,29581,.23073408,1.3394991,18.198717,1,0,100,7.3918233,0,0,1995,16,1,0,0,0,10.221593,10.059116,10.05956523330736,10.059566,10.2217198307567,10.22189392132875
12,2,1957,11,4,101,51,4,230000,1104,6.9705563,12.345835,57,1171,2.0621345,0,29581,.23073408,1.3394991,18.198717,1,0,100,7.3918233,0,0,1995,17,1,0,0,0,10.221643,10.059227,10.05956523330736,10.059566,10.2217198307567,10.22189392132875
12,2,1963,11,4,74,71,4,300000,1104,7.1998916,12.611538,63,1104,2.0621345,0,29581,.23073408,1.3394991,18.198717,0,0,63,7.3918233,0,0,1995,11,0,,0,1963,9.7825136,,,,9.783235797013633,9.783416940577068
8,2,1965,11,4,74,62,4,133000,1104,6.1923022,11.798104,65,1104,2.0621345,0,29581,.23073408,1.3394991,18.198717,0,0,65,7.3918233,0,0,1995,9,0,,0,1965,10.333462,,,,10.33842781328295,10.33860434501014
12,1,1963,11,4,187,95,4,76000,1104,6.856462,11.238488,63,1104,2.0621345,0,29581,.23073408,1.3394991,18.198717,0,0,63,7.3918233,0,0,1995,11,0,,0,1963,9.7825136,,,,9.783235797013633,9.783416940577068
12,2,1960,11,4,74,93,4,120000,1104,6.8432169,11.695247,60,1104,2.0621345,0,29581,.23073408,1.3394991,18.198717,1,0,100,7.3918233,0,0,1995,14,1,0,0,0,10.221625,10.059179,10.05956523330736,10.059566,10.2217198307567,10.22189392132875
9,2,1971,11,4,74,93,4,150000,1104,6.4377518,11.91839,71,1104,2.0621345,0,29581,.23073408,1.3394991,18.198717,0,1,71,7.3918233,0,0,1995,3,0,1,0,1971,10.805192,10.430161,10.43069088753915,10.430691,10.81092070025147,10.81109911536359
12,2,1954,11,4,74,93,4,309800,1104,7.8900919,12.643682,54,1104,2.0621345,0,29581,.23073408,1.3394991,18.198717,0,0,100,7.3918233,0,0,1995,20,0,,1,0,10.221562,,,,10.2217198307567,10.22189392132875
12,2,1970,11,4,74,51,4,75000,1104,6.3424416,11.225244,70,1104,2.0621345,0,29581,.23073408,1.3394991,18.198717,0,1,70,7.3918233,0,0,1995,4,0,1,0,1970,10.477281,10.430559,10.43069088753915,10.430691,10.47467227359965,10.474862448009
12,1,1967,11,4,187,91,4,217500,1104,7.240098,12.289954,67,1104,2.0621345,0,29581,.23073408,1.3394991,18.198717,0,0,67,7.3918233,0,0,1995,7,0,,0,1967,10.232795,,,,10.23236639377761,10.23256417351875
8,2,1972,11,4,208,11,4,75000,1104,6.5067444,11.225244,72,1103,2.0621345,0,29581,.23073408,1.3394991,18.198717,0,1,72,7.3918233,0,0,1995,2,0,1,0,1972,10.640984,10.430131,10.43069088753915,10.430691,10.64897013019299,10.6491647466483
12,2,1968,11,4,74,93,4,305000,1104,7.2527885,12.628067,68,1104,2.0621345,0,29581,.23073408,1.3394991,18.198717,0,1,68,7.3918233,0,0,1995,6,0,1,0,1968,10.639494,10.430387,10.43069088753915,10.430691,10.63793689165994,10.63836983200283
12,1,1965,11,4,187,71,4,250000,1104,7.01757,12.429216,65,1104,2.0621345,0,29581,.23073408,1.3394991,18.198717,0,0,65,7.3918233,0,0,1995,9,0,,0,1965,10.338931,,,,10.33842781328295,10.33860434501014
12,2,1958,11,4,74,32,4,200000,1104,7.0131159,12.206073,58,1104,2.0621345,0,29581,.23073408,1.3394991,18.198717,1,0,100,7.3918233,0,0,1995,16,1,0,0,0,10.221593,10.059116,10.05956523330736,10.059566,10.2217198307567,10.22189392132875
6,2,1960,11,4,182,62,4,50000,1104,6.1376472,10.819778,60,1703,2.0621345,0,29581,.23073408,1.3394991,18.198717,1,0,100,7.3918233,0,0,1995,14,1,0,0,0,10.22155,10.059481,10.05956523330736,10.059566,10.2217198307567,10.22189392132875
8,2,1960,11,4,74,11,4,30000,1104,5.7446046,10.308952,60,1104,2.0621345,0,29581,.23073408,1.3394991,18.198717,1,0,100,7.3918233,0,0,1995,14,1,0,0,0,10.221576,10.059381,10.05956523330736,10.059566,10.2217198307567,10.22189392132875
12,2,1969,11,4,74,93,4,40000,1104,5.4261508,10.596635,69,1104,2.0621345,0,29581,.23073408,1.3394991,18.198717,0,1,69,7.3918233,0,0,1995,5,0,1,0,1969,10.451794,10.430394,10.43069088753915,10.430691,10.45003540441651,10.4502198595035
12,2,1957,11,4,74,62,4,150000,1104,7.130899,11.91839,57,1104,2.0621345,0,29581,.23073408,1.3394991,18.198717,1,0,100,7.3918233,0,0,1995,17,1,0,0,0,10.221643,10.059227,10.05956523330736,10.059566,10.2217198307567,10.22189392132875
12,2,1970,11,4,101,41,4,250000,1104,7.5771861,12.429216,70,1171,2.0621345,0,29581,.23073408,1.3394991,18.198717,0,1,70,7.3918233,0,0,1995,4,0,1,0,1970,10.477281,10.430559,10.43069088753915,10.430691,10.47467227359965,10.474862448009
12,1,1963,11,4,311,95,4,290000,1104,7.3201408,12.577636,63,1275,2.0621345,0,29581,.23073408,1.3394991,18.198717,0,0,63,7.3918233,0,0,1995,11,0,,0,1963,9.7825136,,,,9.783235797013633,9.783416940577068
11,2,1953,11,4,74,71,4,300000,1104,7.4875736,12.611538,53,1104,2.0621345,0,29581,.23073408,1.3394991,18.198717,0,0,100,7.3918233,0,0,1995,21,0,,1,0,10.221621,,,,10.2217198307567,10.22189392132875
3,2,1965,11,4,74,51,4,200000,1104,7.2362595,12.206073,65,1104,2.0621345,0,29581,.23073408,1.3394991,18.198717,0,0,65,7.3918233,0,0,1995,9,0,,0,1965,10.326625,,,,10.33842781328295,10.33860434501014
6,2,1970,11,4,74,12,4,120000,1104,6.4377518,11.695247,70,1104,2.0621345,0,29581,.23073408,1.3394991,18.198717,0,1,70,7.3918233,0,0,1995,4,0,1,0,1970,10.463778,10.429975,10.43069088753915,10.430691,10.47467227359965,10.474862448009
13,2,1962,11,5,161,93,4,275000,1105,7.8801355,12.524527,62,1105,2.4550867,1,60283,.19049269,.57856792,18.628847,1,0,62,6.55059,0,0,1995,12,1,0,0,1962,10.212667,9.9882545,9.988844994936201,9.9888449,10.21291614625357,10.21305665757078
12,2,1967,11,5,88,91,4,271000,1105,7.9880857,12.509874,67,1106,2.4550867,1,60283,.19049269,.57856792,18.628847,0,0,67,6.55059,0,0,1995,7,0,,0,1967,10.153608,,,,10.15298003174722,10.15317841427161
12,2,1965,11,5,161,11,4,126500,1105,6.6728239,11.747997,65,1105,2.4550867,1,60283,.19049269,.57856792,18.628847,0,0,65,6.55059,0,0,1995,9,0,,0,1965,10.279331,,,,10.27925209631003,10.27942518188289
12,2,1958,11,5,161,91,4,180000,1105,7.2179103,12.100712,58,1105,2.4550867,1,60283,.19049269,.57856792,18.628847,1,0,100,6.55059,0,0,1995,16,1,0,0,0,10.140162,9.9885387,9.988844994936201,9.9888449,10.1403047017411,10.14047488098192
14,2,1950,11,5,175,91,4,410000,1105,7.900032,12.923912,100,1305,2.4550867,1,60283,.19049269,.57856792,18.628847,0,0,100,6.55059,0,0,1995,24,0,,1,0,10.139914,,,,10.1403047017411,10.14047488098192
15,1,1962,11,5,195,91,4,275000,1105,7.5547132,12.524527,62,1105,2.4550867,1,60283,.19049269,.57856792,18.628847,1,0,62,6.55059,0,0,1995,12,1,0,0,1962,10.212509,9.9878922,9.988844994936201,9.9888449,10.21291614625357,10.21305665757078
17,1,1950,11,5,99,93,4,418000,1105,8.1896467,12.943236,100,1171,2.4550867,1,60283,.19049269,.57856792,18.628847,0,0,100,6.55059,0,0,1995,24,0,,1,0,10.139606,,,,10.1403047017411,10.14047488098192
4,2,1964,11,5,12,17,4,150000,1105,6.8432169,11.91839,64,1172,2.4550867,1,60283,.19049269,.57856792,18.628847,0,0,64,6.55059,0,0,1995,10,0,,0,1964,9.9275408,,,,9.926030290678018,9.926176500639384
12,2,1958,11,5,12,91,4,393040,1105,7.368238,12.881667,58,1172,2.4550867,1,60283,.19049269,.57856792,18.628847,1,0,100,6.55059,0,0,1995,16,1,0,0,0,10.140162,9.9885387,9.988844994936201,9.9888449,10.1403047017411,10.14047488098192
12,1,1955,11,5,16,91,4,269500,1105,7.5345101,12.504324,55,1172,2.4550867,1,60283,.19049269,.57856792,18.628847,0,0,100,6.55059,0,0,1995,19,0,,1,0,10.140165,,,,10.1403047017411,10.14047488098192
12,1,1968,11,5,99,51,4,55000,1105,5.5585022,10.915089,68,1171,2.4550867,1,60283,.19049269,.57856792,18.628847,0,1,68,6.55059,0,0,1995,6,0,1,0,1968,10.63675,10.430401,10.43069088753915,10.430691,10.63583444131687,10.63631279571816
12,1,1972,11,5,99,61,4,200000,1105,7.0355887,12.206073,72,1171,2.4550867,1,60283,.19049269,.57856792,18.628847,0,1,72,6.55059,0,0,1995,2,0,1,0,1972,10.650971,10.430532,10.43069088753915,10.430691,10.64897013019299,10.6491647466483
17,1,1964,11,5,99,75,4,250000,1105,6.6121049,12.429216,64,1171,2.4550867,1,60283,.19049269,.57856792,18.628847,0,0,64,6.55059,0,0,1995,10,0,,0,1964,9.9244957,,,,9.926030290678018,9.926176500639384
12,2,1964,11,5,161,91,4,155000,1105,6.8760066,11.95118,64,1105,2.4550867,1,60283,.19049269,.57856792,18.628847,0,0,64,6.55059,0,0,1995,10,0,,0,1964,9.9256668,,,,9.926030290678018,9.926176500639384
4,2,1955,11,5,161,93,4,250000,1105,7.9983993,12.429216,55,1105,2.4550867,1,60283,.19049269,.57856792,18.628847,0,0,100,6.55059,0,0,1995,19,0,,1,0,10.140862,,,,10.1403047017411,10.14047488098192
13,2,1955,11,5,161,93,4,348000,1105,7.7101016,12.759957,55,1105,2.4550867,1,60283,.19049269,.57856792,18.628847,0,0,100,6.55059,0,0,1995,19,0,,1,0,10.140079,,,,10.1403047017411,10.14047488098192
3,2,1970,11,5,161,12,4,111000,1105,6.2420073,11.617286,70,1105,2.4550867,1,60283,.19049269,.57856792,18.628847,0,1,70,6.55059,0,0,1995,4,0,1,0,1970,10.436522,10.431916,10.43069088753915,10.430691,10.44145876268951,10.44164809064012
