yeduc,p105,birthyr,birthprov,p509kab,weight,p607,classwk,wage,birthpl,lhwage,lwage,p504th,resid,n_inpres_schools,high_inpres,child_pop_71,en71,wsppc,dens71,treat1b,treat2b,dum,moldyed,java,urban,year,age74,old,young,reallyold,pool_old_birthyr,yeduc_hat,yeduc_hat_single_IV,_yeduc_hat_single_IV_no_loo,yeduc_hat_single_IV_no_loo,yeduc_hat_no_loo,yeduc_hat_no_loo_check,lazy_reg_test,lhwage_resid,yeduc_resid,young_x_n_inpres,schools_resid,yeduc_hat_single_IV_po_no_loo,yeduc_resid_po,schools_resid_po,lhwage_resid_po,_yeduc_resid_po,_schools_resid_po,_lhwage_resid_po,yeduc_hat_single_IV_po
4,2,1958,12,3,76,12,4,120000,1203,6.2836008,11.695247,58,1203,6.3137693,1,39596,.1570622,.58527714,62.091866,1,0,100,7.5560222,0,0,1995,16,1,0,0,0,9.359046,9.3255806,9.294391692573688,9.2943916,9.34083051288971,9.340962283933056,10.16977,-.80515063,-5.6538796,0,-1.6972222,-.30545181,-5.7727914,-1.7329179,-.82208443,-5.6520233,-1.6972847,-.80494583,-.30314553
12,2,1963,12,3,76,91,4,259400,1203,7.4162707,12.466126,63,1203,6.3137693,1,39596,.1570622,.58527714,62.091866,0,0,63,7.5560222,0,0,1995,11,0,,0,1963,7.8918567,,,,7.998295851472125,7.998449217111123,,.39294142,2.9864812,,,,,,,2.9873812,,.39304072,
6,2,1970,12,3,76,17,4,200000,1203,7.0821085,12.206073,70,1203,6.3137693,1,39596,.1570622,.58527714,62.091866,0,1,70,7.5560222,0,0,1995,4,0,1,0,1970,10.213556,10.43681,10.43069088753915,10.430691,10.11531121474782,10.11549223070637,9.547307,.38485402,-3.0719151,6.3137693,1.8456143,.33215818,-3.134408,1.8831602,.39268321,-3.0711982,1.8455901,.38493311,.35012114
17,1,1950,12,3,45,93,4,343000,1203,7.7756724,12.745485,100,1274,6.3137693,1,39596,.1570622,.58527714,62.091866,0,0,100,7.5560222,0,0,1995,24,0,,1,0,9.3090076,,,,9.34083051288971,9.340962283933056,,.75234312,7.9864812,,,,,,,7.987381,,.75244242,
6,2,1962,12,3,76,71,4,240000,1203,7.130899,12.388394,62,1203,6.3137693,1,39596,.1570622,.58527714,62.091866,1,0,62,7.5560222,0,0,1995,12,1,0,0,1962,9.6791677,9.3184328,9.294391692573688,9.2943916,9.527566040651971,9.527621514419998,10.16977,.097902454,-4.3115296,0,-1.7662055,-.31786686,-4.3997674,-1.802352,.099906087,-4.3098927,-1.7662607,.098083064,-.31800827
12,2,1972,12,3,76,51,4,144000,1203,6.6200733,11.877568,72,1203,6.3137693,1,39596,.1570622,.58527714,62.091866,0,1,72,7.5560222,0,0,1995,2,0,1,0,1972,10.614609,10.426407,10.43069088753915,10.430691,10.64897013019299,10.6491647466483,9.547307,.052402087,2.9749429,6.3137693,1.820381,.3276169,3.0374634,1.8586376,.053503349,2.9781439,1.8202733,.052755289,.33090651
9,1,1969,12,3,26,51,4,130000,1203,6.3636436,11.77529,69,1271,6.3137693,1,39596,.1570622,.58527714,62.091866,0,1,69,7.5560222,0,0,1995,5,0,1,0,1969,10.056759,10.432425,10.43069088753915,10.430691,10.03987893379377,10.0400424385366,9.547307,-.35254058,-.58062732,6.3137693,1.8836817,.33900923,-.59250349,1.9222106,-.35975146,-.57704961,1.8835611,-.35214579,.35117188
11,2,1960,12,3,328,33,4,200000,1203,6.9485774,12.206073,60,1210,6.3137693,1,39596,.1570622,.58527714,62.091866,1,0,100,7.5560222,0,0,1995,14,1,0,0,0,9.3327265,9.2828503,9.294391692573688,9.2943916,9.34083051288971,9.340962283933056,10.16977,-.078241013,1.6265676,0,-1.7424728,-.31359562,1.658574,-1.7767599,-.079780579,1.6279271,-1.7425185,-.078090988,-.32675686
9,2,1972,12,3,213,62,4,100000,1203,6.1012793,11.512925,72,1771,6.3137693,1,39596,.1570622,.58527714,62.091866,0,1,72,7.5560222,0,0,1995,2,0,1,0,1972,10.651603,10.431537,10.43069088753915,10.430691,10.64897013019299,10.6491647466483,9.547307,-.46639198,-.025057012,6.3137693,1.820381,.3276169,-.025583602,1.8586376,-.47619352,-.021856152,1.8202733,-.46603876,.3381308
12,2,1962,12,3,76,93,4,224000,1203,7.467371,12.319402,62,1203,6.3137693,1,39596,.1570622,.58527714,62.091866,1,0,62,7.5560222,0,0,1995,12,1,0,0,1962,9.4415779,9.2820768,9.294391692573688,9.2943916,9.527566040651971,9.527621514419998,10.16977,.43437448,1.6884705,0,-1.7662055,-.31786686,1.723026,-1.802352,.44326422,1.6901072,-1.7662607,.43455508,-.33166754
6,1,1963,12,3,26,17,4,150000,1203,6.3889613,11.91839,63,1271,6.3137693,1,39596,.1570622,.58527714,62.091866,0,0,63,7.5560222,0,0,1995,11,0,,0,1963,8.0976124,,,,7.998295851472125,7.998449217111123,,-.634368,-3.0135188,,,,,,,-3.0126188,,-.6342687,
9,1,1968,12,3,26,74,4,150000,1203,6.7254338,11.91839,68,1271,6.3137693,1,39596,.1570622,.58527714,62.091866,0,1,68,7.5560222,0,0,1995,6,0,1,0,1968,10.641751,10.432461,10.43069088753915,10.430691,10.61518895683563,10.61611326480783,9.547307,-.022207314,-.60714924,6.3137693,1.8790104,.33816853,-.61947429,1.9171541,-.022658119,-.60246426,1.8788527,-.021690344,.35030797
4,2,1956,12,3,320,12,4,133200,1203,6.5214925,11.799607,56,1202,6.3137693,1,39596,.1570622,.58527714,62.091866,0,0,100,7.5560222,0,0,1995,18,0,,1,0,9.3573332,,,,9.34083051288971,9.340962283933056,,-.50183684,-5.0135188,,,,,,,-5.012619,,-.50173753,
11,2,1957,12,3,76,51,4,150000,1203,6.7254338,11.91839,57,1203,6.3137693,1,39596,.1570622,.58527714,62.091866,1,0,100,7.5560222,0,0,1995,17,1,0,0,0,9.3313084,9.2803011,9.294391692573688,9.2943916,9.34083051288971,9.340962283933056,10.16977,-.28678611,1.9969931,0,-1.7881037,-.32180789,2.039309,-1.8259934,-.29286307,1.9979903,-1.7881373,-.28667608,-.33679879
6,2,1967,12,3,76,51,4,120000,1203,6.4377518,11.695247,67,1203,6.3137693,1,39596,.1570622,.58527714,62.091866,0,0,67,7.5560222,0,0,1995,7,0,,0,1967,9.4910049,,,,9.373427777055801,9.373632078746013,,-.58557755,-3.0135188,,,,,,,-3.0126188,,-.58547825,
13,1,1960,12,3,131,93,4,267000,1203,7.7075124,12.495004,60,5107,6.3137693,1,39596,.1570622,.58527714,62.091866,1,0,100,7.5560222,0,0,1995,14,1,0,0,0,9.3253489,9.2708979,9.294391692573688,9.2943916,9.34083051288971,9.340962283933056,10.16977,.68069398,3.6265676,0,-1.7424728,-.31359562,3.6979284,-1.7767599,.69408816,3.6279271,-1.7425185,.68084401,-.33119088
12,1,1969,12,3,59,93,4,300000,1203,7.3540425,12.611538,69,1472,6.3137693,1,39596,.1570622,.58527714,62.091866,0,1,69,7.5560222,0,0,1995,5,0,1,0,1969,9.9307795,10.427143,10.43069088753915,10.430691,10.03987893379377,10.0400424385366,9.547307,.63785827,2.4193726,6.3137693,1.8836817,.33900923,2.4688587,1.9222106,.65090507,2.4229505,1.8835611,.63825309,.34349614
3,2,1955,12,3,320,12,4,114000,1203,6.365839,11.643953,55,1202,6.3137693,1,39596,.1570622,.58527714,62.091866,0,0,100,7.5560222,0,0,1995,19,0,,1,0,9.3589449,,,,9.34083051288971,9.340962283933056,,-.65749031,-6.0135188,,,,,,,-6.012619,,-.65739101,
11,2,1969,12,3,76,71,4,90000,1203,6.2836008,11.407565,69,1203,6.3137693,1,39596,.1570622,.58527714,62.091866,0,1,69,7.5560222,0,0,1995,5,0,1,0,1969,9.9727726,10.428904,10.43069088753915,10.430691,10.03987893379377,10.0400424385366,9.547307,-.43258342,1.4193727,6.3137693,1.8836817,.33900923,1.4484046,1.9222106,-.44143152,1.4229504,1.8835611,-.43218863,.34605473
5,2,1957,12,3,76,17,4,150000,1203,6.2836008,11.91839,57,1203,6.3137693,1,39596,.1570622,.58527714,62.091866,1,0,100,7.5560222,0,0,1995,17,1,0,0,0,9.3538208,9.3171186,9.294391692573688,9.2943916,9.34083051288971,9.340962283933056,10.16977,-.7286191,-4.0030069,0,-1.7881037,-.32180789,-4.0878301,-1.8259934,-.74405843,-4.0020099,-1.7881373,-.72850907,-.32280466
12,1,1959,12,3,45,51,4,150000,1203,6.4377518,11.91839,59,1274,6.3137693,1,39596,.1570622,.58527714,62.091866,1,0,100,7.5560222,0,0,1995,15,1,0,0,0,9.3317976,9.2812548,9.294391692573688,9.2943916,9.34083051288971,9.340962283933056,10.16977,-.70334905,2.0376143,0,-1.6268175,-.29278094,2.0806713,-1.6611937,-.71821153,2.0138078,-1.6260161,-.70597601,-.30607161
6,1,1967,12,3,109,71,4,300000,1203,8.3348713,12.611538,67,3171,6.3137693,1,39596,.1570622,.58527714,62.091866,0,0,67,7.5560222,0,0,1995,7,0,,0,1967,9.4910049,,,,9.373427777055801,9.373632078746013,,1.3115419,-3.0135188,,,,,,,-3.0126188,,1.3116413,
6,2,1968,12,3,76,12,4,91111,1203,6.2958698,11.419834,68,1203,6.3137693,1,39596,.1570622,.58527714,62.091866,0,1,68,7.5560222,0,0,1995,6,0,1,0,1968,10.747432,10.437732,10.43069088753915,10.430691,10.61518895683563,10.61611326480783,9.547307,-.45177132,-3.6071491,6.3137693,1.8790104,.33816853,-3.6803739,1.9171541,-.46094221,-3.6024642,1.8788527,-.45125434,.35794577
4,1,1963,12,3,125,51,4,160000,1203,6.6076508,11.982929,63,1203,6.3137693,1,39596,.1570622,.58527714,62.091866,0,0,63,7.5560222,0,0,1995,11,0,,0,1963,8.1661978,,,,7.998295851472125,7.998449217111123,,-.41567856,-5.0135188,,,,,,,-5.012619,,-.41557926,
12,2,1968,12,3,196,12,4,145000,1203,6.7605252,11.884489,68,1404,6.3137693,1,39596,.1570622,.58527714,62.091866,0,1,68,7.5560222,0,0,1995,6,0,1,0,1968,10.536072,10.427191,10.43069088753915,10.430691,10.61518895683563,10.61611326480783,9.547307,.012884086,2.3928509,6.3137693,1.8790104,.33816853,2.4414253,1.9171541,.013145632,2.3975358,1.8788527,.013401056,.34267017
5,2,1964,12,3,76,17,4,100000,1203,6.1012793,11.512925,64,1203,6.3137693,1,39596,.1570622,.58527714,62.091866,0,0,64,7.5560222,0,0,1995,10,0,,0,1964,9.0078945,,,,8.789779015367982,8.789849144392221,,-.92205006,-4.0135188,,,,,,,-4.012619,,-.92195076,
6,2,1959,12,3,76,17,4,90000,1203,5.8316159,11.407565,59,1203,6.3137693,1,39596,.1570622,.58527714,62.091866,1,0,100,7.5560222,0,0,1995,15,1,0,0,0,9.3525677,9.3148594,9.294391692573688,9.2943916,9.34083051288971,9.340962283933056,10.16977,-1.3094848,-3.9623857,0,-1.6268175,-.29278094,-4.0461149,-1.6611937,-1.3371556,-3.9861922,-1.6260161,-1.3121119,-.29425606
12,2,1965,12,3,76,93,4,154000,1203,7.032053,11.944708,65,1203,6.3137693,1,39596,.1570622,.58527714,62.091866,0,0,65,7.5560222,0,0,1995,9,0,,0,1965,9.6222725,,,,9.698162820905772,9.698302066190251,,.0087236613,2.9864812,,,,,,,2.9873812,,.0088229822,
9,1,1955,12,3,56,62,4,200000,1203,7.0821085,12.206073,55,8271,6.3137693,1,39596,.1570622,.58527714,62.091866,0,0,100,7.5560222,0,0,1995,19,0,,1,0,9.3367271,,,,9.34083051288971,9.340962283933056,,.058779165,-.01351887,,,,,,,-.012618794,,.058878485,
12,2,1954,12,3,76,93,4,341200,1203,7.9527326,12.740224,54,1203,6.3137693,1,39596,.1570622,.58527714,62.091866,0,0,100,7.5560222,0,0,1995,20,0,,1,0,9.3312607,,,,9.34083051288971,9.340962283933056,,.92940325,2.9864812,,,,,,,2.9873812,,.92950255,
9,1,1961,12,3,26,17,4,150000,1203,6.3889613,11.91839,61,1271,6.3137693,1,39596,.1570622,.58527714,62.091866,1,0,100,7.5560222,0,0,1995,13,1,0,0,0,9.3440208,9.3011484,9.294391692573688,9.2943916,9.34083051288971,9.340962283933056,10.16977,-.66394806,-1.4536097,0,-1.7873762,-.32167697,-1.4850351,-1.8260171,-.67830187,-1.4537386,-1.7873718,-.6639623,-.32875359
12,1,1972,12,3,311,13,4,150000,1203,6.3424416,11.91839,72,1275,6.3137693,1,39596,.1570622,.58527714,62.091866,0,1,72,7.5560222,0,0,1995,2,0,1,0,1972,10.614609,10.426407,10.43069088753915,10.430691,10.64897013019299,10.6491647466483,9.547307,-.22522968,2.9749429,6.3137693,1.820381,.3276169,3.0374634,1.8586376,-.22996303,2.9781439,1.8202733,-.22487646,.33090651
12,1,1965,12,3,26,91,4,350000,1203,7.508193,12.765689,65,1271,6.3137693,1,39596,.1570622,.58527714,62.091866,0,0,65,7.5560222,0,0,1995,9,0,,0,1965,9.6222725,,,,9.698162820905772,9.698302066190251,,.4848637,2.9864812,,,,,,,2.9873812,,.484963,
12,2,1965,12,3,76,91,4,170000,1203,6.9436874,12.043553,65,1203,6.3137693,1,39596,.1570622,.58527714,62.091866,0,0,65,7.5560222,0,0,1995,9,0,,0,1965,9.6222725,,,,9.698162820905772,9.698302066190251,,-.079641894,2.9864812,,,,,,,2.9873812,,-.07954257,
6,2,1952,12,3,76,43,4,130000,1203,6.892488,11.77529,52,1203,6.3137693,1,39596,.1570622,.58527714,62.091866,0,0,100,7.5560222,0,0,1995,22,0,,1,0,9.3497725,,,,9.34083051288971,9.340962283933056,,-.13084133,-3.0135188,,,,,,,-3.0126188,,-.13074201,
12,2,1961,12,3,76,51,4,240000,1203,7.0131159,12.388394,61,1203,6.3137693,1,39596,.1570622,.58527714,62.091866,1,0,100,7.5560222,0,0,1995,13,1,0,0,0,9.3327093,9.2827406,9.294391692573688,9.2943916,9.34083051288971,9.340962283933056,10.16977,-.039793499,1.5463903,0,-1.7873762,-.32167697,1.5798215,-1.8260171,-.040653788,1.5462614,-1.7873718,-.039807726,-.33575377
8,2,1966,12,3,177,51,4,350000,1203,7.2362595,12.765689,66,6203,6.3137693,1,39596,.1570622,.58527714,62.091866,0,0,66,7.5560222,0,0,1995,8,0,,0,1966,9.4537706,,,,9.382106078588867,9.382238560549638,,.21293013,-1.0135189,,,,,,,-1.0126188,,.21302944,
9,2,1970,12,3,76,71,4,100000,1203,6.3889613,11.512925,70,1203,6.3137693,1,39596,.1570622,.58527714,62.091866,0,1,70,7.5560222,0,0,1995,4,0,1,0,1970,10.114228,10.431621,10.43069088753915,10.430691,10.11531121474782,10.11549223070637,9.547307,-.30829316,-.071915098,6.3137693,1.8456143,.33215818,-.073378086,1.8831602,-.31456488,-.071198314,1.8455901,-.30821407,.34272778
19,2,1961,12,3,320,93,4,206500,1203,6.9199357,12.238055,61,1202,6.3137693,1,39596,.1570622,.58527714,62.091866,1,0,100,7.5560222,0,0,1995,13,1,0,0,0,9.3063164,9.2397861,9.294391692573688,9.2943916,9.34083051288971,9.340962283933056,10.16977,-.13297369,8.5463905,0,-1.7873762,-.32167697,8.7311535,-1.8260171,-.13584842,8.5462618,-1.7873718,-.1329879,-.3520875
9,2,1959,12,3,76,33,4,250000,1203,7.171721,12.429216,59,1203,6.3137693,1,39596,.1570622,.58527714,62.091866,1,0,100,7.5560222,0,0,1995,15,1,0,0,0,9.3421831,9.2980576,9.294391692573688,9.2943916,9.34083051288971,9.340962283933056,10.16977,.030620176,-.96238559,0,-1.6268175,-.29278094,-.98272181,-1.6611937,.031267211,-.98619235,-1.6260161,.027993176,-.30016384
3,2,1963,12,3,76,17,4,120000,1203,6.2836008,11.695247,63,1203,6.3137693,1,39596,.1570622,.58527714,62.091866,0,0,63,7.5560222,0,0,1995,11,0,,0,1963,8.200491,,,,7.998295851472125,7.998449217111123,,-.73972851,-6.0135188,,,,,,,-6.012619,,-.73962921,
5,2,1966,12,3,76,95,4,250000,1203,6.6121049,12.429216,66,1203,6.3137693,1,39596,.1570622,.58527714,62.091866,0,0,66,7.5560222,0,0,1995,8,0,,0,1966,9.5898924,,,,9.382106078588867,9.382238560549638,,-.41122442,-4.0135188,,,,,,,-4.012619,,-.41112512,
12,1,1968,12,3,26,33,4,168000,1203,6.7742238,12.031719,68,1271,6.3137693,1,39596,.1570622,.58527714,62.091866,0,1,68,7.5560222,0,0,1995,6,0,1,0,1968,10.536072,10.427191,10.43069088753915,10.430691,10.61518895683563,10.61611326480783,9.547307,.026582664,2.3928509,6.3137693,1.8790104,.33816853,2.4414253,1.9171541,.027122289,2.3975358,1.8788527,.027099634,.34267017
6,2,1972,12,3,78,31,4,80000,1203,5.9145036,11.289782,72,1276,6.3137693,1,39596,.1570622,.58527714,62.091866,0,1,72,7.5560222,0,0,1995,2,0,1,0,1972,10.688596,10.436666,10.43069088753915,10.430691,10.64897013019299,10.6491647466483,9.547307,-.65316767,-3.0250571,6.3137693,1.820381,.3276169,-3.0886307,1.8586376,-.66689444,-3.0218561,1.8202733,-.65281445,.34535509
13,2,1962,12,3,76,93,4,300000,1203,7.3540425,12.611538,62,1203,6.3137693,1,39596,.1570622,.58527714,62.091866,1,0,62,7.5560222,0,0,1995,12,1,0,0,1962,9.4019794,9.2760181,9.294391692573688,9.2943916,9.527566040651971,9.527621514419998,10.16977,.32104602,2.6884706,0,-1.7662055,-.31786686,2.7434916,-1.802352,.32761642,2.6901071,-1.7662607,.32122663,-.33394408
12,2,1966,12,3,76,71,4,160000,1203,6.40698,11.982929,66,1203,6.3137693,1,39596,.1570622,.58527714,62.091866,0,0,66,7.5560222,0,0,1995,8,0,,0,1966,9.272275,,,,9.382106078588867,9.382238560549638,,-.61634928,2.9864812,,,,,,,2.9873812,,-.61624998,
11,1,1951,12,3,125,51,4,250000,1203,7.0539379,12.429216,51,1203,6.3137693,1,39596,.1570622,.58527714,62.091866,0,0,100,7.5560222,0,0,1995,23,0,,1,0,9.3356028,,,,9.34083051288971,9.340962283933056,,.03060858,1.9864811,,,,,,,1.9873812,,.030707899,
4,1,1952,12,3,125,91,4,150000,1203,6.3889613,11.91839,52,1203,6.3137693,1,39596,.1570622,.58527714,62.091866,0,0,100,7.5560222,0,0,1995,22,0,,1,0,9.3571405,,,,9.34083051288971,9.340962283933056,,-.634368,-5.0135188,,,,,,,-5.012619,,-.6342687,
12,2,1956,12,3,76,93,4,375000,1203,7.8930387,12.834682,56,1203,6.3137693,1,39596,.1570622,.58527714,62.091866,0,0,100,7.5560222,0,0,1995,18,0,,1,0,9.3291273,,,,9.34083051288971,9.340962283933056,,.86970943,2.9864812,,,,,,,2.9873812,,.86980873,
4,2,1962,12,3,76,71,4,150000,1203,6.8432169,11.91839,62,1203,6.3137693,1,39596,.1570622,.58527714,62.091866,1,0,62,7.5560222,0,0,1995,12,1,0,0,1962,9.7583647,9.3305521,9.294391692573688,9.2943916,9.527566040651971,9.527621514419998,10.16977,-.18977959,-6.3115296,0,-1.7662055,-.31786686,-6.4406986,-1.802352,-.19366355,-6.3098927,-1.7662607,-.18959899,-.31345519
12,1,1963,12,3,226,93,4,218000,1203,7.2683697,12.292251,63,1502,6.3137693,1,39596,.1570622,.58527714,62.091866,0,0,63,7.5560222,0,0,1995,11,0,,0,1963,7.8918567,,,,7.998295851472125,7.998449217111123,,.24504034,2.9864812,,,,,,,2.9873812,,.24513966,
8,2,1972,12,3,76,12,4,200000,1203,7.130899,12.206073,72,1203,6.3137693,1,39596,.1570622,.58527714,62.091866,0,1,72,7.5560222,0,0,1995,2,0,1,0,1972,10.663934,10.433247,10.43069088753915,10.430691,10.64897013019299,10.6491647466483,9.547307,.56322771,-1.025057,6.3137693,1.820381,.3276169,-1.0465993,1.8586376,.5750643,-1.0218562,1.8202733,.56358093,.34053889
12,1,1959,12,3,26,91,4,277000,1203,7.5901303,12.531773,59,1271,6.3137693,1,39596,.1570622,.58527714,62.091866,1,0,100,7.5560222,0,0,1995,15,1,0,0,0,9.3317976,9.2812548,9.294391692573688,9.2943916,9.34083051288971,9.340962283933056,10.16977,.44902954,2.0376143,0,-1.6268175,-.29278094,2.0806713,-1.6611937,.45851797,2.0138078,-1.6260161,.44640252,-.30607161
9,2,1956,12,3,76,51,4,150000,1203,7.0355887,11.91839,56,1203,6.3137693,1,39596,.1570622,.58527714,62.091866,0,0,100,7.5560222,0,0,1995,18,0,,1,0,9.3397045,,,,9.34083051288971,9.340962283933056,,.012259409,-.01351887,,,,,,,-.012618794,,.01235873,
6,1,1954,12,3,26,51,4,300000,1203,7.3540425,12.611538,54,1271,6.3137693,1,39596,.1570622,.58527714,62.091866,0,0,100,7.5560222,0,0,1995,20,0,,1,0,9.352417,,,,9.34083051288971,9.340962283933056,,.33071321,-3.0135188,,,,,,,-3.0126188,,.33081251,
6,2,1954,12,3,76,12,4,150000,1203,6.4377518,11.91839,54,1203,6.3137693,1,39596,.1570622,.58527714,62.091866,0,0,100,7.5560222,0,0,1995,20,0,,1,0,9.352417,,,,9.34083051288971,9.340962283933056,,-.58557755,-3.0135188,,,,,,,-3.0126188,,-.58547825,
9,1,1956,12,3,26,17,4,250000,1203,7.5771861,12.429216,56,1271,6.3137693,1,39596,.1570622,.58527714,62.091866,0,0,100,7.5560222,0,0,1995,18,0,,1,0,9.3397045,,,,9.34083051288971,9.340962283933056,,.55385679,-.01351887,,,,,,,-.012618794,,.55395609,
9,1,1952,12,3,26,74,4,250000,1203,7.4875736,12.429216,52,1271,6.3137693,1,39596,.1570622,.58527714,62.091866,0,0,100,7.5560222,0,0,1995,22,0,,1,0,9.3387213,,,,9.34083051288971,9.340962283933056,,.46424431,-.01351887,,,,,,,-.012618794,,.46434361,
12,1,1969,12,3,109,51,4,250000,1203,7.4875736,12.429216,69,3172,6.3137693,1,39596,.1570622,.58527714,62.091866,0,1,69,7.5560222,0,0,1995,5,0,1,0,1969,9.9307795,10.427143,10.43069088753915,10.430691,10.03987893379377,10.0400424385366,9.547307,.77138937,2.4193726,6.3137693,1.8836817,.33900923,2.4688587,1.9222106,.78716743,2.4229505,1.8835611,.77178419,.34349614
15,1,1967,12,3,252,93,4,190000,1203,7.1049232,12.154779,67,1202,6.3137693,1,39596,.1570622,.58527714,62.091866,0,0,67,7.5560222,0,0,1995,7,0,,0,1967,9.1794205,,,,9.373427777055801,9.373632078746013,,.081593916,5.9864812,,,,,,,5.987381,,.08169324,
14,2,1966,12,3,76,91,4,218000,1203,7.2170763,12.292251,66,1203,6.3137693,1,39596,.1570622,.58527714,62.091866,0,0,66,7.5560222,0,0,1995,8,0,,0,1966,9.1815271,,,,9.382106078588867,9.382238560549638,,.19374697,4.9864812,,,,,,,4.987381,,.19384629,
6,2,1965,12,3,76,17,4,120000,1203,6.2836008,11.695247,65,1203,6.3137693,1,39596,.1570622,.58527714,62.091866,0,0,65,7.5560222,0,0,1995,9,0,,0,1965,9.7969198,,,,9.698162820905772,9.698302066190251,,-.73972851,-3.0135188,,,,,,,-3.0126188,,-.73962921,
9,2,1957,12,3,76,71,4,200000,1203,6.9485774,12.206073,57,1203,6.3137693,1,39596,.1570622,.58527714,62.091866,1,0,100,7.5560222,0,0,1995,17,1,0,0,0,9.3388128,9.2925739,9.294391692573688,9.2943916,9.34083051288971,9.340962283933056,10.16977,-.063642532,-.0030069384,0,-1.7881037,-.32180789,-.003070655,-1.8259934,-.064991109,-.0020097201,-1.7881373,-.063532494,-.3321341
5,2,1951,12,3,76,17,4,150000,1203,6.5067444,11.91839,51,1203,6.3137693,1,39596,.1570622,.58527714,62.091866,0,0,100,7.5560222,0,0,1995,23,0,,1,0,9.3574057,,,,9.34083051288971,9.340962283933056,,-.51658493,-4.0135188,,,,,,,-4.012619,,-.51648563,
12,2,1970,12,3,76,17,4,115000,1203,6.2410412,11.652687,70,1203,6.3137693,1,39596,.1570622,.58527714,62.091866,0,1,70,7.5560222,0,0,1995,4,0,1,0,1970,10.014901,10.426433,10.43069088753915,10.430691,10.11531121474782,10.11549223070637,9.547307,-.4562133,2.9280849,6.3137693,1.8456143,.33215818,2.9876518,1.8831602,-.46549422,2.9288018,1.8455901,-.4561342,.33533442
12,2,1970,12,3,210,51,4,400000,1203,7.7752557,12.89922,70,1201,6.3137693,1,39596,.1570622,.58527714,62.091866,0,1,70,7.5560222,0,0,1995,4,0,1,0,1970,10.014901,10.426433,10.43069088753915,10.430691,10.11531121474782,10.11549223070637,9.547307,1.0780011,2.9280849,6.3137693,1.8456143,.33215818,2.9876518,1.8831602,1.0999314,2.9288018,1.8455901,1.0780803,.33533442
12,2,1963,12,3,76,93,4,240000,1203,7.418581,12.388394,63,1203,6.3137693,1,39596,.1570622,.58527714,62.091866,0,0,63,7.5560222,0,0,1995,11,0,,0,1963,7.8918567,,,,7.998295851472125,7.998449217111123,,.39525169,2.9864812,,,,,,,2.9873812,,.39535099,
12,2,1965,12,4,146,93,4,256000,1204,7.4831195,12.452932,65,1505,1.6434793,0,192275,.24875948,.47146249,58.795853,0,0,65,10.019906,0,0,1995,9,0,,0,1965,10.401246,,,,10.40147420632694,10.40165440962099,,.1921813,.42176813,,,,,,,.42382425,,.19240819,
17,1,1970,12,4,109,61,4,300000,1204,7.3540425,12.611538,70,3172,1.6434793,0,192275,.24875948,.47146249,58.795853,0,1,70,10.019906,0,0,1995,4,0,1,0,1970,10.512995,10.43012,10.43069088753915,10.430691,10.51005827600619,10.51024935224101,10.174446,.48609224,5.8476954,1.6434793,-.19188435,-.034533732,5.9117603,-.19398656,.49141768,5.8501782,-.19196793,.48636621,-.036697131
12,1,1962,12,4,109,71,4,215000,1204,6.4612823,12.278394,62,3171,1.6434793,0,192275,.24875948,.47146249,58.795853,1,0,62,10.019906,0,0,1995,12,1,0,0,1962,10.356825,10.134492,10.13491127341623,10.134912,10.35706772425105,10.35722612175053,10.336473,-.80661654,.066764757,0,.059153475,.01064595,.067432016,.059744667,-.81467807,.069728114,.059053723,-.80628955,.010812507
12,1,1953,12,4,242,22,4,300000,1204,7.4875736,12.611538,53,1801,1.6434793,0,192275,.24875948,.47146249,58.795853,0,0,100,10.019906,0,0,1995,21,0,,1,0,10.308277,,,,10.30846031293784,10.30863857068078,,.19663544,.42176813,,,,,,,.42382425,,.19686233,
12,1,1959,12,4,109,71,4,750000,1204,8.96348,13.527828,59,3175,1.6434793,0,192275,.24875948,.47146249,58.795853,1,0,100,10.019906,0,0,1995,15,1,0,0,0,10.308264,10.134493,10.13491127341623,10.134912,10.30846031293784,10.30863857068078,10.336473,1.6918545,.12129037,0,.059582926,.010723239,.12257683,.060214885,1.7097989,.1057506,.060106017,1.6901398,.010885312
17,1,1962,12,4,311,71,4,375000,1204,7.7348146,12.834682,62,1275,1.6434793,0,192275,.24875948,.47146249,58.795853,1,0,62,10.019906,0,0,1995,12,1,0,0,1962,10.359058,10.133441,10.13491127341623,10.134912,10.35706772425105,10.35722612175053,10.336473,.46691582,5.0667648,0,.059153475,.01064595,5.117403,.059744667,.47158229,5.0697279,.059053723,.46724284,.0096640065
